label,z,x,y,cell_properties,cell_type
95,2.9979068550497123,126.34222919937206,734.9026687598116,"Lhx2-, HnF4a-",2
97,2.9516235917826377,129.26838966202783,435.33399602385686,"Lhx2-, HnF4a-",2
98,2.1590136054421767,146.94897959183675,49.08503401360544,"Lhx2-, HnF4a-",2
99,2.500365764447696,153.11192392099488,747.0146305779078,"Lhx2-, HnF4a-",2
100,2.734794520547945,153.95561643835617,353.7479452054794,"Lhx2-, HnF4a-",2
101,1.49672131147541,160.31475409836065,372.5098360655738,"Lhx2-, HnF4a-",2
102,2.3835616438356166,159.824200913242,767.2047184170472,"Lhx2-, HnF4a-",2
103,2.890304317055909,161.91932059447984,638.2682236376504,"Lhx2-, HnF4a-",2
104,1.872961373390558,195.28497854077253,220.3862660944206,"Lhx2-, HnF4a-",2
105,1.992234685073339,199.7471958584987,332.82916307161344,"Lhx2-, HnF4a-",2
106,2.0307692307692307,203.1948717948718,272.05787545787547,"Lhx2-, HnF4a-",2
107,2.4937673130193905,208.042243767313,657.0865650969529,"Lhx2-, HnF4a+",1
108,2.7825814536340854,226.19110275689223,629.6071428571429,"Lhx2-, HnF4a-",2
109,1.97497593840231,232.7487969201155,37.538017324350335,"Lhx2-, HnF4a-",2
110,1.8021978021978025,234.90384615384616,674.2206959706959,"Lhx2-, HnF4a-",2
111,3.209371884346959,251.90877367896312,315.0428713858425,"Lhx2-, HnF4a-",2
112,2.630517711171662,267.9008174386921,628.7814713896457,"Lhx2-, HnF4a-",2
113,0.6593406593406593,272.6263736263736,412.3296703296703,"Lhx2-, HnF4a-",2
114,2.6671270718232045,280.3922651933702,33.95096685082873,"Lhx2-, HnF4a-",2
115,0.917948717948718,281.948717948718,769.3179487179488,"Lhx2-, HnF4a-",2
116,2.336759371221281,292.05199516324063,325.65175332527207,"Lhx2-, HnF4a-",2
118,2.936635430611334,302.1976796073181,602.9210174029452,"Lhx2-, HnF4a-",2
119,2.659090909090909,302.59090909090907,184.62469287469287,"Lhx2-, HnF4a-",2
120,2.8625632377740304,313.4481450252951,563.1825463743676,"Lhx2-, HnF4a-",2
121,2.900865460267506,314.5405192761605,46.02753737214792,"Lhx2-, HnF4a-",2
122,2.4895908111988514,318.9124192390524,662.791816223977,"Lhx2-, HnF4a-",2
123,2.177121771217712,329.8985239852399,504.06949569495697,"Lhx2-, HnF4a-",2
124,2.124716553287982,332.1462585034014,138.26190476190476,"Lhx2-, HnF4a-",2
125,2.7219917012448134,342.46721991701247,452.21991701244815,"Lhx2-, HnF4a-",2
126,2.213175425610659,351.13323464100665,431.0362694300518,"Lhx2-, HnF4a-",2
127,2.737020316027088,352.4249435665914,130.87923250564333,"Lhx2-, HnF4a-",2
128,2.649022801302932,354.66775244299674,107.69218241042346,"Lhx2-, HnF4a-",2
129,3.10625,355.77265625,496.66875,"Lhx2-, HnF4a-",2
130,1.9844357976653697,358.1206225680934,625.0933852140078,"Lhx2-, HnF4a-",2
131,2.366130558183538,361.8689687795648,186.36376537369915,"Lhx2-, HnF4a+",1
132,2.699875466998755,376.9383561643836,782.3318804483188,"Lhx2-, HnF4a-",2
133,2.669158878504673,401.7214953271028,796.5551401869159,"Lhx2-, HnF4a-",2
134,3.056061667834618,407.9621583742117,215.88297126839524,"Lhx2-, HnF4a-",2
135,2.091148115687993,417.1428571428572,595.8229623137598,"Lhx2-, HnF4a-",2
136,2.600709219858156,444.3482269503546,668.1212765957447,"Lhx2-, HnF4a-",2
137,2.816400580551524,449.1973875181423,579.1625544267054,"Lhx2-, HnF4a-",2
138,3.040110650069156,495.9128630705394,482.2766251728908,"Lhx2-, HnF4a-",2
139,3.359908883826879,5.034168564920273,226.2995444191344,"Lhx2-, HnF4a-",2
140,2.488522238163558,11.040172166427547,129.57819225251075,"Lhx2-, HnF4a-",2
141,3.20695102685624,20.03317535545024,762.0073723012111,"Lhx2+, HnF4a-",0
142,3.544409199048374,35.05590800951626,599.9726407613006,"Lhx2-, HnF4a-",2
143,2.432258064516129,42.74193548387097,252.6279569892473,"Lhx2-, HnF4a+",1
144,3.0052513128282072,45.774193548387096,475.8424606151538,"Lhx2-, HnF4a-",2
145,3.894779116465864,71.76987951807229,506.2012048192771,"Lhx2-, HnF4a-",2
146,3.743427458617332,83.41869522882182,184.5939629990263,"Lhx2-, HnF4a-",2
147,3.6415981198589895,82.49236192714453,612.8926752839797,"Lhx2-, HnF4a-",2
148,3.635707410972088,83.7516843118383,161.32146294513956,"Lhx2-, HnF4a-",2
149,3.684446660019941,95.07477567298106,219.05034895314057,"Lhx2-, HnF4a-",2
150,3.1892193308550185,114.1620817843866,232.1546468401487,"Lhx2-, HnF4a-",2
151,3.897381756756757,116.57136824324324,767.7335304054054,"Lhx2-, HnF4a-",2
152,2.796430931923331,118.23066754791805,459.044282881692,"Lhx2-, HnF4a-",2
153,3.04343025395657,118.76628634523372,547.4817813765183,"Lhx2-, HnF4a+",1
154,3.207115181401902,124.66713631560408,585.9115885875308,"Lhx2-, HnF4a-",2
155,3.3421309872922778,127.09726295210166,205.6627565982405,"Lhx2+, HnF4a-",0
156,3.344289928360725,142.13442899283606,229.59249894648124,"Lhx2-, HnF4a-",2
157,3.5940119760479043,160.22634730538925,477.4125748502994,"Lhx2-, HnF4a-",2
158,3.735150244584207,163.125786163522,164.92732354996505,"Lhx2-, HnF4a-",2
159,3.675029171528588,171.38856476079346,523.9218203033839,"Lhx2-, HnF4a-",2
160,3.6024046434494195,172.45439469320067,426.4038142620232,"Lhx2-, HnF4a-",2
161,2.92022792022792,193.9874643874644,555.8849002849003,"Lhx2-, HnF4a-",2
162,2.583393501805054,242.08880866425991,693.6425992779783,"Lhx2-, HnF4a-",2
163,3.5029681597409605,254.6778197517539,422.3227199136536,"Lhx2-, HnF4a-",2
164,2.755890669180019,271.4005655042413,535.7841658812441,"Lhx2-, HnF4a+",1
165,3.012338425381904,293.454759106933,626.6028202115159,"Lhx2-, HnF4a-",2
166,3.282742681047766,301.1787365177196,214.43605546995377,"Lhx2-, HnF4a-",2
167,2.899117971334068,303.1444321940463,419.0275633958104,"Lhx2-, HnF4a-",2
168,3.555555555555556,313.73510773130545,241.76425855513307,"Lhx2-, HnF4a-",2
169,4.08013816925734,329.4155440414508,765.3799654576857,"Lhx2-, HnF4a-",2
170,3.4268595041322314,332.7739669421488,92.1599173553719,"Lhx2-, HnF4a-",2
171,2.33177570093458,335.809968847352,537.8014018691589,"Lhx2-, HnF4a+",1
172,3.782381829343156,344.83241252302025,708.9318600368324,"Lhx2-, HnF4a-",2
173,3.879623621025308,346.2959117456197,777.414990266061,"Lhx2-, HnF4a-",2
174,2.969709897610921,359.8873720136519,401.4155290102389,"Lhx2-, HnF4a-",2
175,3.94296761720638,375.9400676655389,371.6056065732238,"Lhx2-, HnF4a-",2
176,3.604578096947936,382.0785457809695,170.35278276481148,"Lhx2-, HnF4a-",2
177,4.06532877882152,417.9696840307429,229.9923142613151,"Lhx2-, HnF4a-",2
178,3.19048898441698,417.579795808705,634.3473938742611,"Lhx2-, HnF4a+",1
179,3.838817358130663,418.2951835956128,703.9108249880782,"Lhx2-, HnF4a-",2
180,3.933333333333333,427.08507462686566,266.06517412935324,"Lhx2-, HnF4a-",2
181,4.997591328783621,431.841027699719,686.5804897631473,"Lhx2-, HnF4a-",2
182,3.936232831916285,432.64192282537607,428.15238718116416,"Lhx2-, HnF4a-",2
183,3.067434912505335,465.54588134869823,471.53563807084936,"Lhx2-, HnF4a-",2
184,3.2527352297593,472.36287381473375,414.5933625091174,"Lhx2-, HnF4a+",1
185,3.9260700389105057,495.3806744487678,554.6465629053178,"Lhx2-, HnF4a-",2
186,4.415336879432624,6.722517730496454,202.4920212765957,"Lhx2-, HnF4a-",2
187,4.657618213660245,7.248686514886165,771.6891418563923,"Lhx2+, HnF4a-",0
188,3.903021442495127,18.2624269005848,685.2380604288498,"Lhx2-, HnF4a-",2
189,4.923245614035087,23.991959064327485,652.7838693957115,"Lhx2-, HnF4a-",2
190,4.746222222222222,25.845777777777776,460.39866666666666,"Lhx2-, HnF4a-",2
191,3.888888888888889,28.786678944137503,64.8499079189687,"Lhx2-, HnF4a-",2
192,4.802237136465324,34.03131991051454,7.489485458612975,"Lhx2-, HnF4a-",2
193,4.349413298565841,31.44980443285528,26.49587136027814,"Lhx2-, HnF4a-",2
194,3.484114376489277,49.58657664813344,65.6715647339158,"Lhx2-, HnF4a+",1
195,3.9628732849071833,57.41323648103309,364.1035781544256,"Lhx2-, HnF4a-",2
196,4.338541666666667,56.84611742424242,460.8551136363636,"Lhx2-, HnF4a-",2
197,4.351937269372693,60.57749077490775,200.2107933579336,"Lhx2-, HnF4a-",2
198,4.535228303598427,62.41669186573934,171.15058965830056,"Lhx2-, HnF4a-",2
199,2.1858190709046457,59.603911980440095,215.14669926650367,"Lhx2-, HnF4a+",1
200,4.8737410955539175,63.16433308769344,719.1685089658561,"Lhx2-, HnF4a-",2
201,4.921057748395878,90.29710285825394,490.1508846976473,"Lhx2-, HnF4a-",2
202,2.662037037037037,94.24845679012346,246.4398148148148,"Lhx2+, HnF4a-",0
203,4.4609375,97.40104166666669,266.2903645833333,"Lhx2-, HnF4a-",2
204,4.118483412322274,106.83096366508688,397.7008952080042,"Lhx2-, HnF4a+",1
205,4.821917808219178,119.9992595335061,92.92891521658645,"Lhx2-, HnF4a-",2
206,3.7291057860900056,157.62448860315604,583.3053769725307,"Lhx2-, HnF4a-",2
207,3.892751039809864,166.3324420677362,68.51931075460487,"Lhx2-, HnF4a-",2
208,4.26713532513181,225.06795547744585,328.6212653778559,"Lhx2-, HnF4a-",2
209,5.284422296050203,231.51531930601692,258.5808416389812,"Lhx2-, HnF4a-",2
210,4.1711309523809526,245.8244047619048,402.0386904761905,"Lhx2-, HnF4a-",2
211,3.853061224489796,253.8113378684808,145.26825396825396,"Lhx2-, HnF4a+",1
212,4.657476139978791,254.28207847295863,647.6486390950867,"Lhx2-, HnF4a-",2
213,4.45171202809482,260.29192273924497,391.0041703248464,"Lhx2-, HnF4a+",1
214,5.518094534711965,267.09194977843424,725.5805022156574,"Lhx2-, HnF4a-",2
215,4.724777835859906,271.5020909566127,459.61082070047047,"Lhx2-, HnF4a-",2
216,4.954629875298488,276.5884850092863,434.1499071371717,"Lhx2-, HnF4a-",2
217,3.021989005497252,295.904047976012,776.8175912043978,"Lhx2+, HnF4a-",0
218,4.654963492310082,307.593444151002,748.344415100202,"Lhx2-, HnF4a+",1
219,3.4652833200319235,321.3890662410216,440.4824421388667,"Lhx2-, HnF4a+",1
220,4.168411037107517,328.0323501427212,462.7050428163654,"Lhx2-, HnF4a-",2
221,4.3882586500283605,336.8284174702212,679.912932501418,"Lhx2-, HnF4a-",2
222,5.198683080446608,354.23160606928144,741.7520755797309,"Lhx2-, HnF4a-",2
223,4.829257246376812,359.95410628019323,573.4913949275362,"Lhx2-, HnF4a+",1
224,4.86684599865501,361.0403496973773,686.1344989912576,"Lhx2-, HnF4a-",2
225,4.027166882276844,385.9317593790427,235.488680465718,"Lhx2-, HnF4a-",2
226,4.436668309512075,398.8245441103992,769.3696402168556,"Lhx2+, HnF4a-",0
227,4.108998732572877,413.7934093789607,308.6859949302915,"Lhx2-, HnF4a-",2
228,4.792108147606869,436.1823164048228,502.8717573986116,"Lhx2-, HnF4a-",2
229,4.284850640113798,440.1173541963016,705.0323613086771,"Lhx2-, HnF4a-",2
230,4.5212765957446805,448.9166666666667,334.1094224924012,"Lhx2-, HnF4a-",2
231,5.014560582423297,468.6674466978679,283.57696307852314,"Lhx2-, HnF4a-",2
232,4.491200625733281,490.5263981228002,640.0899491591709,"Lhx2-, HnF4a-",2
233,4.619085487077535,493.27196819085486,392.2954274353877,"Lhx2+, HnF4a-",0
234,5.382716049382716,2.508072174738841,483.79107312440647,"Lhx2-, HnF4a-",2
235,6.3998453209590105,2.451662799690642,618.5058004640372,"Lhx2-, HnF4a-",2
236,5.4188651070184175,18.050522648083625,717.6622697859632,"Lhx2-, HnF4a-",2
237,4.641794973022766,28.81379128832741,117.2102908277405,"Lhx2-, HnF4a+",1
238,5.4971305595408895,33.48314203730273,509.653156384505,"Lhx2-, HnF4a-",2
239,5.6326006280331145,37.884099343419926,710.288181558664,"Lhx2-, HnF4a+",1
240,5.568506184586108,49.16151284490961,562.8991436726927,"Lhx2-, HnF4a-",2
241,6.491055224267566,52.23593466424683,240.50920404459424,"Lhx2-, HnF4a-",2
242,5.43679092382496,65.45515937331173,643.7644516477579,"Lhx2-, HnF4a-",2
243,4.737082432107666,78.62845469838982,372.281663061764,"Lhx2-, HnF4a-",2
244,5.556161395856052,82.89912758996728,38.38167938931298,"Lhx2-, HnF4a-",2
245,5.541030534351145,87.90076335877863,737.4157124681934,"Lhx2-, HnF4a-",2
246,5.067712811693895,87.70765262252795,656.4032674118658,"Lhx2-, HnF4a-",2
247,6.479445832387009,92.33636157165569,763.4163070633659,"Lhx2-, HnF4a-",2
248,6.690763052208835,101.77911646586344,248.2401606425703,"Lhx2+, HnF4a-",0
249,5.567893783946892,106.98702474351238,302.5253470126735,"Lhx2-, HnF4a-",2
250,5.724055188962208,107.31973605278944,4.450509898020396,"Lhx2-, HnF4a-",2
251,5.784854771784232,112.33775933609958,62.46286307053942,"Lhx2-, HnF4a-",2
252,5.2753149790014,115.26831544563696,482.2456836210919,"Lhx2-, HnF4a-",2
253,4.83235294117647,129.95808823529413,48.262990196078434,"Lhx2-, HnF4a+",1
254,5.854496564087242,131.3343292500747,393.7311024798327,"Lhx2-, HnF4a-",2
255,5.941699907947223,133.01595581466708,250.71156796563363,"Lhx2-, HnF4a-",2
256,5.518681318681319,134.0879120879121,662.1208791208791,"Lhx2-, HnF4a-",2
257,5.865502595563945,149.09060877772535,487.6427560169892,"Lhx2-, HnF4a-",2
258,5.143147724383423,155.74599542334096,302.12509534706334,"Lhx2-, HnF4a-",2
259,4.889894788353315,160.66797161732322,249.39442133594324,"Lhx2-, HnF4a-",2
260,6.434648446109764,162.31827198589377,613.8033943134229,"Lhx2-, HnF4a-",2
261,5.351922756783752,161.31080406192774,20.60396204428168,"Lhx2-, HnF4a+",1
262,4.691854233654877,167.83118971061094,707.0578778135048,"Lhx2+, HnF4a-",0
263,5.918725811253349,173.26853230128015,6.493599285501637,"Lhx2-, HnF4a-",2
264,5.645990922844176,173.71079172970246,493.55975794251134,"Lhx2-, HnF4a-",2
265,6.171189058018972,174.96426207809398,149.71497904257666,"Lhx2-, HnF4a-",2
266,5.774461028192372,196.9410092395167,366.0286661928453,"Lhx2-, HnF4a-",2
267,4.586938607334157,205.8662958384837,173.46229913473425,"Lhx2-, HnF4a+",1
268,5.564766839378239,216.0611892425364,364.60301011596346,"Lhx2-, HnF4a-",2
269,5.148538011695907,217.859649122807,5.814814814814815,"Lhx2-, HnF4a+",1
270,6.441789912779674,255.6989002654532,475.79124004550624,"Lhx2-, HnF4a-",2
271,5.947009674582234,276.3757695690413,651.9025945470537,"Lhx2-, HnF4a-",2
272,5.3937568455640745,285.68784227820373,375.9364731653888,"Lhx2-, HnF4a-",2
273,5.364850707176532,299.49738082765845,649.6254583551598,"Lhx2-, HnF4a-",2
274,4.801496375964461,301.05775075987845,97.72106616787468,"Lhx2-, HnF4a+",1
275,5.262219959266803,328.04709775967416,730.1825356415478,"Lhx2-, HnF4a-",2
276,5.071120689655173,331.224377394636,178.35153256704982,"Lhx2-, HnF4a-",2
277,6.922931314223905,356.3885884261763,471.2409410492158,"Lhx2-, HnF4a-",2
278,5.274171183663179,360.1100466406152,655.5478381444599,"Lhx2-, HnF4a+",1
279,5.591786591786592,425.2365742365743,217.7395577395577,"Lhx2+, HnF4a-",0
280,5.864318936877076,435.7047176079734,407.8043853820598,"Lhx2-, HnF4a+",1
281,5.68170019467878,435.4221284879948,742.6336794289423,"Lhx2-, HnF4a-",2
282,5.242212674543501,460.5046544933763,715.2366630862872,"Lhx2+, HnF4a-",0
283,4.888951205832866,460.6346045989905,496.9638250140213,"Lhx2-, HnF4a+",1
284,5.792175486205337,462.2222976028946,565.2379014020805,"Lhx2-, HnF4a-",2
285,3.795877122069523,462.9434114793856,674.1932093775263,"Lhx2-, HnF4a-",2
286,5.585678728699981,462.7562703427149,437.2561746122918,"Lhx2-, HnF4a-",2
287,6.980781153130812,5.636081835089895,568.0511469311841,"Lhx2-, HnF4a-",2
288,6.720045214770158,16.03334589299171,401.3460813865863,"Lhx2-, HnF4a-",2
289,6.936575052854122,27.70894996476392,477.2586328400282,"Lhx2-, HnF4a-",2
290,6.602142982610223,30.194273669418585,360.4756718777446,"Lhx2-, HnF4a-",2
291,6.087970445624567,38.35118910182406,581.3033941353036,"Lhx2-, HnF4a-",2
292,6.726768585131895,66.77368105515588,773.4327038369305,"Lhx2+, HnF4a-",0
293,5.711368485217921,68.80524230417555,479.55623285583664,"Lhx2+, HnF4a-",0
294,6.763754045307444,96.4517259978425,713.7765641855448,"Lhx2-, HnF4a-",2
295,6.663240029725043,142.98860540004955,689.4857567500619,"Lhx2-, HnF4a-",2
296,6.073625349487418,162.08131407269337,275.37558247903075,"Lhx2-, HnF4a-",2
297,9.031806615776082,179.04205957192036,290.30496931597065,"Lhx2-, HnF4a+",1
298,6.2701108752064165,206.4647322481717,498.7025241802312,"Lhx2-, HnF4a-",2
299,6.515033123832173,207.51588245286223,146.68014268727703,"Lhx2-, HnF4a-",2
300,5.797197291765077,206.5909305621162,698.2928672649977,"Lhx2+, HnF4a-",0
301,6.440598290598291,232.16346153846155,739.0594017094018,"Lhx2+, HnF4a-",0
302,6.844464775846294,251.6072735590119,731.0706770356816,"Lhx2-, HnF4a-",2
303,6.636489182139021,252.9992327758171,283.19579561147765,"Lhx2-, HnF4a+",1
304,6.358297872340425,311.836170212766,466.8034042553192,"Lhx2-, HnF4a-",2
305,5.912357414448669,324.39505703422054,281.967680608365,"Lhx2-, HnF4a-",2
306,6.282726452001204,346.4924766777009,335.9325910321998,"Lhx2-, HnF4a-",2
307,6.804163002052184,378.4957490472002,341.88683670477866,"Lhx2-, HnF4a-",2
308,7.364878048780488,399.0123577235772,734.3362601626017,"Lhx2-, HnF4a-",2
309,6.207762557077626,403.4885844748858,602.769406392694,"Lhx2-, HnF4a-",2
310,6.462523719165086,405.5754269449715,400.8591081593928,"Lhx2-, HnF4a+",1
311,7.487510524838619,416.4813359528487,742.8877350547292,"Lhx2-, HnF4a-",2
312,5.4332247557003255,424.0330386226152,338.6607724523034,"Lhx2+, HnF4a-",0
313,7.081657040430193,466.026887074288,318.6281617207728,"Lhx2-, HnF4a-",2
314,7.247571326311483,468.0619695265365,387.6743020758769,"Lhx2-, HnF4a-",2
315,5.727939180016291,474.4968775454792,347.38962802063537,"Lhx2+, HnF4a-",0
316,6.94890892460473,480.6353064157847,554.6304717104404,"Lhx2-, HnF4a+",1
317,7.492779783393502,1.6967509025270755,673.0685920577617,"Lhx2-, HnF4a-",2
318,6.9781209781209785,1.792792792792793,730.7567567567568,"Lhx2-, HnF4a-",2
320,7.26349302607641,9.976955730745908,83.16707095209217,"Lhx2-, HnF4a-",2
321,7.191895803183791,16.783791606367583,164.2891461649783,"Lhx2-, HnF4a-",2
322,7.735405360960368,16.88176286794935,246.245683275777,"Lhx2-, HnF4a-",2
323,6.679265826722663,18.192564940115105,334.30066884429925,"Lhx2-, HnF4a-",2
324,8.74000331840053,25.265803882528623,773.8423759747801,"Lhx2+, HnF4a-",0
325,7.744378392349445,39.37477384337038,219.13543551305247,"Lhx2-, HnF4a-",2
326,8.120161605630132,40.37130196793953,540.5138798383944,"Lhx2-, HnF4a-",2
327,7.6875,49.5461373390558,760.3036480686695,"Lhx2-, HnF4a-",2
328,7.450334178382116,65.8068679419221,278.0580778981332,"Lhx2-, HnF4a-",2
329,7.484739676840215,73.16397366846199,234.8088968681428,"Lhx2-, HnF4a-",2
330,7.090311351769484,74.14658673370721,696.678978920905,"Lhx2-, HnF4a-",2
331,6.621388443017657,81.95104333868379,421.430176565008,"Lhx2-, HnF4a-",2
332,7.151113467656415,87.3639095086603,522.0305761753269,"Lhx2-, HnF4a+",1
333,7.187048434573187,91.21461065025422,292.7781643029168,"Lhx2-, HnF4a-",2
334,6.631073610707012,120.85510619726506,410.0002909514111,"Lhx2+, HnF4a-",0
335,7.703914352626296,122.55553696888592,605.9155235864838,"Lhx2-, HnF4a+",1
336,8.13679662182068,141.62849847785526,373.4890503780811,"Lhx2-, HnF4a+",1
337,7.922092172640819,163.41148500365765,40.12637161667886,"Lhx2-, HnF4a-",2
338,7.462698848052661,166.19829950630827,131.63274821722436,"Lhx2-, HnF4a-",2
339,7.285450441206649,176.4627539503386,738.8436281551406,"Lhx2-, HnF4a-",2
340,7.08335688047471,179.91070923989827,574.86097767731,"Lhx2-, HnF4a-",2
341,7.472447599729547,185.77941176470588,391.5229885057472,"Lhx2-, HnF4a-",2
342,8.234808102345415,228.8363539445629,646.963486140725,"Lhx2-, HnF4a-",2
343,8.597373134328357,244.132776119403,532.1264477611941,"Lhx2-, HnF4a+",1
344,7.523408732246186,260.9626512361915,93.0625986322988,"Lhx2-, HnF4a-",2
345,8.02198697068404,265.5257328990228,681.2552117263843,"Lhx2-, HnF4a-",2
346,8.17132587859425,271.18104366347177,353.2812832800852,"Lhx2-, HnF4a-",2
347,7.414388489208633,275.9408016443988,567.7656731757451,"Lhx2-, HnF4a-",2
348,7.076884506100618,280.27812134380747,597.5396958047802,"Lhx2-, HnF4a+",1
349,7.042884012539185,283.8198119122257,299.9339184952978,"Lhx2-, HnF4a-",2
350,7.531503538753668,285.75832901778006,698.2017952701536,"Lhx2-, HnF4a-",2
351,9.152676474224256,335.4250216343182,486.2570157003338,"Lhx2+, HnF4a-",0
352,7.108659549228944,348.7888493475682,281.44199288256226,"Lhx2-, HnF4a+",1
353,6.7673558581274165,352.97243234157,542.3740124390654,"Lhx2-, HnF4a-",2
354,7.295377226335802,354.55573344006405,254.3390034020412,"Lhx2-, HnF4a-",2
355,7.730126236779256,355.00921187308086,359.9790174002047,"Lhx2-, HnF4a-",2
356,7.726863753213368,379.88335475578407,737.7779562982005,"Lhx2-, HnF4a-",2
357,8.045703493862135,382.9034938621341,454.87913125590177,"Lhx2-, HnF4a-",2
358,6.914742719179116,389.0104119511091,682.6034404708013,"Lhx2-, HnF4a-",2
359,6.674418604651163,405.0291754756871,190.369133192389,"Lhx2+, HnF4a-",0
360,7.661122661122661,408.1673596673597,441.46015246015247,"Lhx2-, HnF4a+",1
361,7.699557877813505,428.3082797427653,470.9766881028939,"Lhx2-, HnF4a-",2
362,7.90244773986064,428.5352867607647,613.6117562980168,"Lhx2-, HnF4a-",2
363,8.488505747126437,436.1478927203065,297.3204980842912,"Lhx2-, HnF4a-",2
364,8.11231948653949,489.5977892672491,347.9752183990016,"Lhx2-, HnF4a-",2
365,8.764098490865766,7.644559173947577,423.37708498808576,"Lhx2-, HnF4a-",2
366,8.700108459869849,11.3882863340564,632.2315618221259,"Lhx2-, HnF4a-",2
367,8.659518980005796,29.278470008693134,303.16487974500143,"Lhx2-, HnF4a-",2
368,8.285873688908726,33.837536264226735,169.1852265119393,"Lhx2-, HnF4a-",2
369,8.21145306997397,48.04562854080539,670.4115755627009,"Lhx2-, HnF4a-",2
370,8.172218284904323,52.30882352941177,114.18781006378455,"Lhx2-, HnF4a-",2
371,8.224644816429878,53.710789140526096,86.85047123364748,"Lhx2-, HnF4a-",2
372,7.869752979789255,57.940922439108654,150.24719295215064,"Lhx2-, HnF4a-",2
373,9.184921763869133,90.04356330014225,355.4400782361309,"Lhx2-, HnF4a-",2
374,11.210867685211875,129.07538195445375,482.0429518593255,"Lhx2+, HnF4a-",0
375,8.702165196471531,170.6518043303929,544.8821170809944,"Lhx2-, HnF4a-",2
376,9.25528101395468,171.82959928306235,683.8144923825374,"Lhx2-, HnF4a-",2
377,8.817583732057416,171.77392344497608,223.7097288676236,"Lhx2-, HnF4a-",2
378,7.708936771458848,187.6766160367361,83.52137054044508,"Lhx2-, HnF4a-",2
379,8.409074210139604,199.46565025716384,478.4878765613519,"Lhx2-, HnF4a-",2
380,8.485054861899357,199.9744608399546,185.6992054483541,"Lhx2-, HnF4a-",2
381,8.11553854184792,216.6867931094484,389.1311988863755,"Lhx2-, HnF4a-",2
382,8.740205145451489,221.59828484950395,668.1577265848327,"Lhx2-, HnF4a-",2
383,8.571068938807127,229.66750580945003,719.2443841982958,"Lhx2-, HnF4a-",2
384,7.984189128143352,233.4853184761331,298.79656678211114,"Lhx2-, HnF4a-",2
385,8.830499354283255,240.35966422729228,773.9628712871287,"Lhx2+, HnF4a-",0
386,8.100373482726424,243.5686274509804,551.6792717086835,"Lhx2-, HnF4a-",2
387,7.515676697652434,248.1874901528281,186.2130140223728,"Lhx2-, HnF4a+",1
388,8.400807537012113,260.37388963660834,705.9948855989232,"Lhx2-, HnF4a-",2
389,8.9930095215138,266.4008677835362,758.8560925635772,"Lhx2-, HnF4a-",2
390,8.306962025316455,286.6364275668073,396.84651898734177,"Lhx2-, HnF4a-",2
391,8.240734326290267,286.1246969172151,491.3538275025979,"Lhx2-, HnF4a-",2
392,8.050159345988638,296.2670084522655,60.86116114729112,"Lhx2-, HnF4a-",2
393,8.84526558891455,309.6792555359326,366.00869447086,"Lhx2-, HnF4a-",2
394,8.20541368743616,317.20786516853934,302.8986721144025,"Lhx2-, HnF4a+",1
395,8.697221882266552,328.7718761473504,117.10977848488557,"Lhx2-, HnF4a-",2
396,8.981958762886597,343.36232817869416,387.5289948453608,"Lhx2-, HnF4a-",2
397,8.523175279701652,355.0925235304564,167.5162493340437,"Lhx2-, HnF4a-",2
398,8.320786142571619,355.0006662225183,206.67704863424385,"Lhx2-, HnF4a+",1
399,9.048506359065366,358.88879029872817,144.35995267672286,"Lhx2-, HnF4a-",2
400,9.19697116784778,362.3246286768275,605.9378701096981,"Lhx2-, HnF4a+",1
401,8.042001787310099,387.1846887101579,294.7948565187171,"Lhx2-, HnF4a+",1
402,8.769431521615795,388.8700782934301,484.0868035856122,"Lhx2-, HnF4a-",2
403,8.496661324786325,398.41092414529913,347.95659722222223,"Lhx2-, HnF4a-",2
404,8.71453488372093,410.653488372093,580.2593023255814,"Lhx2-, HnF4a-",2
405,8.15153452685422,420.6953324808184,660.1096547314578,"Lhx2-, HnF4a-",2
406,8.93751035968838,460.1828277805404,607.868059008785,"Lhx2-, HnF4a-",2
407,8.96756545525596,465.1700859710825,523.590855803048,"Lhx2-, HnF4a-",2
408,8.443551268310111,491.2459807073955,529.5330475169703,"Lhx2-, HnF4a-",2
409,10.18264268960125,7.258639562157936,147.63596559812353,"Lhx2-, HnF4a-",2
410,11.217344173441736,19.87127371273713,6.277506775067751,"Lhx2-, HnF4a-",2
411,4.937931034482759,24.06982758620689,9.940517241379313,"Lhx2-, HnF4a-",2
412,9.81284095677717,25.353336130927403,47.85753252203105,"Lhx2-, HnF4a-",2
413,9.25804219993082,35.506053268765136,409.6163957108267,"Lhx2-, HnF4a-",2
414,10.08059100067159,54.62435639131408,307.62155809267966,"Lhx2-, HnF4a-",2
415,9.803260869565218,60.21775362318841,609.6335144927536,"Lhx2-, HnF4a-",2
416,9.63176496576099,63.68257123923128,348.94367130550035,"Lhx2-, HnF4a-",2
417,9.938436540891855,76.07817295540711,540.5658061021845,"Lhx2-, HnF4a-",2
418,9.267234495608198,95.04125632153314,234.30902315677403,"Lhx2-, HnF4a-",2
419,9.682953609662366,110.58001646994236,507.1128191051332,"Lhx2-, HnF4a-",2
420,9.475797201192934,113.2486808901124,317.843312686396,"Lhx2-, HnF4a-",2
421,9.071750902527077,118.73420577617328,339.2928700361011,"Lhx2-, HnF4a-",2
422,9.142570464288973,122.6278390951382,718.0897564535255,"Lhx2+, HnF4a-",0
